feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g__OTU_2fn_wmd	Disease2	IBS-C	-0.909958138524974	1.18897004694832	76	9	0.446645998739117	0.882971541104069
g__OTU_4de_dyo	Disease2	IBS	0.392552664101732	0.511972493945968	76	66	0.445811024967047	0.882971541104069
g__OTU_4ky_rdr	Disease2	UC	-0.518476419099742	0.671566177837054	76	12	0.442689048251936	0.882971541104069
g__OTU_6fr_khd	Sample_classification	biofilm positive	0.645575158668659	0.82341047412801	76	52	0.435669926311627	0.882971541104069
g__OTU_8tj_1vg	Archaea_final	yes	-0.359860003468228	0.470633348230614	76	14	0.447062432916902	0.882971541104069
g__OTU_8x0_j94	Sample_classification	biofilm positive	0.211760200341316	0.268833942513991	76	76	0.433532054152071	0.882971541104069
g__OTU_cjy_1f3	Disease2	IBS	-0.401419365202657	0.513587769271281	76	15	0.437086297642708	0.882971541104069
g__OTU_ck6_ntu	Archaea_final	yes	-0.306377663566202	0.392870355005469	76	11	0.438111471938677	0.882971541104069
g__OTU_df8_vdn	Sample_classification	biofilm positive	0.239242974744278	0.312362126368507	76	18	0.446301655565401	0.882971541104069
g__OTU_fcf_8nc	Disease2	UC	0.879150131017623	1.14264248982311	76	29	0.444243885921368	0.882971541104069
g__OTU_fjz_94m	Disease2	IBS	0.748538963929493	0.944282715056875	76	53	0.430627411165841	0.882971541104069
g__OTU_j82_mq3	Disease2	IBS-C	-0.979041977055466	1.23895994946011	76	71	0.432072419829146	0.882971541104069
g__OTU_jyp_8n8	Disease2	IBS-C	-1.20488481507298	1.52392594166715	76	13	0.43182160048616	0.882971541104069
g__OTU_k39_6zl	Sample_classification	biofilm positive	-0.305703639471787	0.389272497241008	76	12	0.434915753548973	0.882971541104069
g__OTU_m3t_7yb	Disease2	IBS-C	-1.17047933243777	1.50176785173395	76	25	0.438370715397911	0.882971541104069
g__OTU_poy_9l2	Disease2	UC	-0.826169800535822	1.05209462487545	76	60	0.434949841502435	0.882971541104069
g__OTU_r4i_7g9	Disease2	UC	-0.704610214815303	0.907117615179117	76	21	0.439918936666587	0.882971541104069
g__OTU_r6w_x3u	Disease2	UC	0.359314335412169	0.465115608479291	76	19	0.442403003507952	0.882971541104069
g__OTU_syq_cmj	Disease2	UC	-0.553462375763495	0.711778851216051	76	23	0.439438947096169	0.882971541104069
g__OTU_acl_n7e	Sample_classification	biofilm positive	0.392170625535987	0.515742409418121	76	28	0.449569107892809	0.884245657346105
g__OTU_edz_ix0	Disease2	IBS-C	0.722561157536848	0.948998621210487	76	26	0.448979749992397	0.884245657346105
g__OTU_7vl_66b	Sample_classification	biofilm positive	-0.285161894325715	0.377419820659073	76	10	0.452450260971368	0.888073859344627
g__OTU_4de_dyo	Disease2	IBS-C	-0.836977476937108	1.12138717133052	76	66	0.457939183919021	0.88831067365092
g__OTU_6ej_r5n	Disease2	IBS-C	0.417563757742954	0.56174135636219	76	11	0.459764650532755	0.88831067365092
g__OTU_aud_zon	Disease2	UC	1.14583978716176	1.53827702360295	76	35	0.458834759924463	0.88831067365092
g__OTU_g8f_fqs	Sample_classification	biofilm positive	0.600707200465682	0.803356338738133	76	18	0.457117561839327	0.88831067365092
g__OTU_hzj_d4f	Sample_classification	biofilm positive	0.24609008671301	0.331967388474477	76	15	0.460986486431478	0.88831067365092
g__OTU_jnc_9aj	Disease2	UC	0.446948311989389	0.600725153479267	76	27	0.459357880680664	0.88831067365092
g__OTU_luw_wc0	Sample_classification	biofilm positive	-0.789713616970797	1.06320579421933	76	64	0.460108510011802	0.88831067365092
g__OTU_m9p_86n	Sample_classification	biofilm positive	-0.3048064960221	0.410724106280843	76	17	0.460497676371587	0.88831067365092
g__OTU_pn9_xxt	Disease2	IBS	0.395353675284998	0.528862913917672	76	26	0.45723308947674	0.88831067365092
g__OTU_bvn_7tv	Sample_classification	biofilm positive	0.347699719417465	0.472335611634673	76	72	0.464112210523366	0.888924596768544
g__OTU_h5n_ob0	Disease2	IBS	-0.440346196741377	0.597633049886066	76	60	0.463696032433159	0.888924596768544
g__OTU_mxa_u54	Archaea_final	yes	-0.437275350205159	0.59391156399121	76	13	0.464030663536635	0.888924596768544
g__OTU_147_hu9	Disease2	IBS	0.507151713046448	0.692019605517177	76	44	0.466092449245678	0.889537578793391
g__OTU_60r_7ke	Archaea_final	yes	0.790097307121444	1.07862103409351	76	54	0.466304962356957	0.889537578793391
g__OTU_1en_ate	Disease2	IBS	0.668849508735415	0.936288369166186	76	27	0.477378392742189	0.890500728277893
g__OTU_3hx_aml	Disease2	IBS	-0.232701057833005	0.322647693959006	76	15	0.473174118018481	0.890500728277893
g__OTU_4tu_e1b	Disease2	IBS	-0.523567693631848	0.741793182556765	76	16	0.48264649698833	0.890500728277893
g__OTU_8tj_1vg	Sample_classification	biofilm positive	-0.333562144084673	0.464124309249715	76	14	0.47472331563323	0.890500728277893
g__OTU_8x0_j94	Disease2	IBS-C	0.487003634397069	0.684580292304997	76	76	0.479206517205289	0.890500728277893
g__OTU_9r5_x6p	Disease2	UC	0.325880131970849	0.459384288558264	76	12	0.480442073822341	0.890500728277893
g__OTU_aud_zon	Sample_classification	biofilm positive	-0.799219559370868	1.12682783741953	76	35	0.480515795542215	0.890500728277893
g__OTU_drs_0qb	Archaea_final	yes	-0.310149971956535	0.42684454438167	76	14	0.469887122532229	0.890500728277893
g__OTU_f9v_2jn	Disease2	IBS-C	-0.371639895531457	0.526660226859248	76	10	0.482745131645384	0.890500728277893
g__OTU_fjz_94m	Disease2	UC	0.784562217979545	1.1087858863523	76	53	0.481551184163381	0.890500728277893
g__OTU_gb5_l4s	Disease2	UC	0.278527219731697	0.387873000180988	76	9	0.475092487925334	0.890500728277893
g__OTU_ik4_yoo	Sample_classification	biofilm positive	0.368725167463504	0.506466542023636	76	67	0.469020794804175	0.890500728277893
g__OTU_j4j_kfv	Disease2	IBS-C	-1.12111877850914	1.5408604434093	76	17	0.469289642242248	0.890500728277893
g__OTU_o3u_kjg	Disease2	UC	0.312797916869939	0.431679286341721	76	9	0.471108165130087	0.890500728277893
g__OTU_pzy_n70	Disease2	IBS	-0.395081941128302	0.558631962930039	76	28	0.481770721273203	0.890500728277893
g__OTU_syq_cmj	Archaea_final	yes	0.374003522676742	0.528708722462748	76	23	0.481672355545792	0.890500728277893
g__OTU_ttw_nbx	Disease2	IBS	0.236282396901595	0.333947702329413	76	12	0.481578131383172	0.890500728277893
g__OTU_30c_wq6	Archaea_final	yes	-0.408742005412299	0.587943475581074	76	69	0.489227459702037	0.893351655312558
g__OTU_3os_wud	Disease2	UC	0.704488505394083	1.00992948854455	76	29	0.487761638155052	0.893351655312558
g__OTU_4ky_rdr	Disease2	IBS-C	-0.87676795096646	1.25271454822918	76	12	0.48631276712101	0.893351655312558
g__OTU_7xf_67e	Archaea_final	yes	0.243319901626523	0.349986964226578	76	13	0.489215430022328	0.893351655312558
g__OTU_94q_x95	Disease2	IBS	-0.202614047477527	0.290171903511883	76	13	0.487330802628119	0.893351655312558
g__OTU_ncd_y44	Sample_classification	biofilm positive	0.242393197381082	0.349232492463707	76	27	0.489932855176677	0.893351655312558
g__OTU_171_m9u	Disease2	UC	0.315346196795989	0.468120372272623	76	13	0.50275636111912	0.895792853125766
g__OTU_19b_4z3	Disease2	UC	0.61874108051331	0.936190759147161	76	72	0.510837185331742	0.895792853125766
g__OTU_1jd_2zm	Disease2	IBS-C	-1.30742306533184	1.94845727234269	76	55	0.504425986995519	0.895792853125766
g__OTU_23e_b2z	Disease2	IBS-C	0.602682550599001	0.908626767775584	76	75	0.50932368974834	0.895792853125766
g__OTU_2fn_wmd	Disease2	IBS	-0.36665880467574	0.542827647511739	76	9	0.501608338422517	0.895792853125766
g__OTU_2xj_7om	Disease2	IBS-C	0.663280260957788	1.00732838905728	76	76	0.512405843147204	0.895792853125766
g__OTU_4ky_rdr	Sample_classification	biofilm positive	-0.32432754047025	0.49193965212052	76	12	0.51187705800967	0.895792853125766
g__OTU_4ls_8y5	Archaea_final	yes	-0.488295409176919	0.728630856736046	76	41	0.504964046899347	0.895792853125766
g__OTU_5fi_h78	Disease2	IBS-C	0.274219718165219	0.416434647033281	76	8	0.512380840321896	0.895792853125766
g__OTU_6ej_r5n	Archaea_final	yes	0.146246472217477	0.223688928165185	76	11	0.515386622405291	0.895792853125766
g__OTU_6t8_n39	Sample_classification	biofilm positive	0.318763454591284	0.481369901893908	76	73	0.510016965205546	0.895792853125766
g__OTU_6t8_n39	Disease2	IBS	-0.365539829716776	0.559641959963845	76	73	0.515788095431362	0.895792853125766
g__OTU_75g_dn7	Sample_classification	biofilm positive	-0.296224397527742	0.435463055020823	76	14	0.498588975298024	0.895792853125766
g__OTU_7e8_zkt	Disease2	IBS-C	-0.777072010913309	1.18835861439459	76	9	0.515316385799422	0.895792853125766
g__OTU_82p_r33	Disease2	IBS-C	1.19708257753111	1.76692573442873	76	68	0.500325348212943	0.895792853125766
g__OTU_a5i_svx	Disease2	IBS	0.365785349944352	0.539929728928452	76	72	0.500341817780151	0.895792853125766
g__OTU_d01_dzt	Disease2	UC	0.388753995699713	0.581846176288109	76	76	0.506242139578814	0.895792853125766
g__OTU_go0_1n6	Disease2	UC	0.6609747328551	0.998524522109615	76	38	0.510175712223873	0.895792853125766
g__OTU_kg4_svp	Disease2	IBS-C	0.931825216177623	1.36969002357292	76	75	0.49854693293808	0.895792853125766
g__OTU_m96_7wk	Sample_classification	biofilm positive	-0.0948537511107188	0.138766213680123	76	9	0.496515348862411	0.895792853125766
g__OTU_npw_zoi	Disease2	IBS-C	-0.487681293280778	0.712982984676635	76	16	0.496232540726466	0.895792853125766
g__OTU_pwm_uzw	Archaea_final	yes	0.384071092424331	0.587823677653443	76	36	0.515653057613067	0.895792853125766
g__OTU_pzy_n70	Sample_classification	biofilm positive	-0.327242630697342	0.480501164008157	76	28	0.498090195332331	0.895792853125766
g__OTU_s1y_zg0	Disease2	IBS-C	-0.384957359165903	0.57081996465668	76	14	0.502282270319627	0.895792853125766
g__OTU_smr_5tq	Disease2	IBS-C	-0.594691645144294	0.910169485538018	76	17	0.515648218096486	0.895792853125766
g__OTU_ter_b2k	Archaea_final	yes	-0.254039199601321	0.369706635078086	76	17	0.494266536535632	0.895792853125766
g__OTU_8kv_lo2	Disease2	IBS	0.705479080555587	1.08449994694491	76	66	0.517491730369251	0.897111576370052
g__OTU_ccp_sse	Disease2	IBS	-0.194877767656016	0.300502950885071	76	15	0.518779974723832	0.897706695788052
g__OTU_2fn_wmd	Disease2	UC	-0.407516937331555	0.637393467746134	76	9	0.524682667443261	0.899470869162709
g__OTU_60r_7ke	Disease2	IBS-C	1.72500896591483	2.70869929800477	76	54	0.526306085729133	0.899470869162709
g__OTU_6mh_jhi	Disease2	IBS	0.44206787054844	0.691864694839625	76	40	0.524939883291847	0.899470869162709
g__OTU_72z_98c	Sample_classification	biofilm positive	0.388560793704031	0.610317637743439	76	52	0.52642716132049	0.899470869162709
g__OTU_bie_9ox	Sample_classification	biofilm positive	-0.430678052177336	0.671328513930544	76	26	0.523272892221777	0.899470869162709
g__OTU_fep_klg	Disease2	UC	0.280748130367666	0.439816161674319	76	76	0.525341395981449	0.899470869162709
g__OTU_jyd_ob7	Sample_classification	biofilm positive	-0.110778541127861	0.173085943056023	76	8	0.524248686943024	0.899470869162709
g__OTU_gzb_mis	Disease2	UC	0.41585869367956	0.661907610356434	76	47	0.531869686272877	0.907138603158408
g__OTU_hzj_d4f	Disease2	UC	0.282455705479623	0.453181745531941	76	15	0.535131050186789	0.910282434795082
g__OTU_poy_9l2	Sample_classification	biofilm positive	0.47975999231357	0.770686614126478	76	60	0.535629348474159	0.910282434795082
g__OTU_534_hgg	Disease2	IBS-C	0.792154563864317	1.27773971676794	76	17	0.537293491455118	0.911480030147076
g__OTU_12j_tx3	Disease2	IBS	0.260424494161609	0.427053947414198	76	11	0.543957977412138	0.912456505806129
g__OTU_19b_4z3	Disease2	IBS-C	1.06326234600985	1.74633539121728	76	72	0.544592461886395	0.912456505806129
g__OTU_72z_98c	Disease2	IBS-C	-0.946707329324996	1.55416173619354	76	52	0.544401391770162	0.912456505806129
g__OTU_7nd_fo4	Disease2	UC	0.598722519069247	0.980259987852842	76	27	0.543323867626237	0.912456505806129
g__OTU_g8f_fqs	Disease2	IBS-C	-1.25732320638288	2.04573095218362	76	18	0.540806115871816	0.912456505806129
g__OTU_npw_zoi	Disease2	UC	-0.233347639211644	0.382222157920166	76	16	0.543506018337234	0.912456505806129
g__OTU_qjl_t4r	Disease2	IBS	-0.190073286621794	0.308374335332372	76	13	0.539648435385654	0.912456505806129
g__OTU_177_6lv	Sample_classification	biofilm positive	0.277322893794283	0.469777265283235	76	11	0.55687149285202	0.913911441794645
g__OTU_3k9_a18	Disease2	IBS	-0.408250745822637	0.674114031596555	76	68	0.546731848491045	0.913911441794645
g__OTU_4py_s5r	Disease2	UC	-0.415317781277934	0.693206783476318	76	28	0.551023422826845	0.913911441794645
g__OTU_5pi_2qx	Sample_classification	biofilm positive	-0.394387773674496	0.675251885616308	76	58	0.561057297926919	0.913911441794645
g__OTU_7e8_zkt	Disease2	UC	-0.374289895624879	0.637065685631925	76	9	0.558743895305744	0.913911441794645
g__OTU_7er_wmy	Disease2	IBS	-0.158001355940782	0.275792885669077	76	15	0.568549118000668	0.913911441794645
g__OTU_7lh_yvd	Disease2	IBS	-0.373090267039519	0.650457111023712	76	40	0.568089237560668	0.913911441794645
g__OTU_9dc_cz6	Disease2	IBS	0.40807624825077	0.693844343574785	76	65	0.55833245415021	0.913911441794645
g__OTU_9r5_x6p	Sample_classification	biofilm positive	0.20041319608028	0.336510912194595	76	12	0.553388425007648	0.913911441794645
g__OTU_9r5_x6p	Disease2	IBS	-0.226626082180269	0.391228503711707	76	12	0.564268036708881	0.913911441794645
g__OTU_alt_4oz	Archaea_final	yes	0.492948449318502	0.829120176632674	76	64	0.55406519421281	0.913911441794645
g__OTU_aoh_md7	Disease2	IBS-C	-0.465285847033141	0.809801181153877	76	74	0.56742548993953	0.913911441794645
g__OTU_ck6_ntu	Disease2	IBS-C	-0.573942893181552	0.986600132181311	76	11	0.562611907716729	0.913911441794645
g__OTU_dd6_pyp	Sample_classification	biofilm positive	-0.189414699782719	0.327024686434099	76	11	0.564309431752691	0.913911441794645
g__OTU_dkd_0as	Disease2	IBS	-0.401943308281619	0.682406132094854	76	34	0.557751359563355	0.913911441794645
g__OTU_fcf_8nc	Disease2	IBS	-0.56718551146531	0.973116239943453	76	29	0.56186401483012	0.913911441794645
g__OTU_g8f_fqs	Disease2	IBS	-0.543409455297484	0.933984269045296	76	18	0.562557958502804	0.913911441794645
g__OTU_k92_198	Disease2	IBS	0.504824212211776	0.839656262816949	76	38	0.549630723180061	0.913911441794645
g__OTU_mxa_u54	Sample_classification	biofilm positive	-0.33652802059878	0.585697540195915	76	13	0.567419798670668	0.913911441794645
g__OTU_nk8_8eo	Archaea_final	yes	-0.0893565884470209	0.15569625950611	76	8	0.567864142764013	0.913911441794645
g__OTU_q85_krf	Sample_classification	biofilm positive	-0.323287769427503	0.546435402710578	76	45	0.556004074573209	0.913911441794645
g__OTU_q85_krf	Disease2	IBS-C	0.804915697198909	1.39148689415935	76	45	0.56481197287726	0.913911441794645
g__OTU_q85_krf	Disease2	UC	-0.437625031969548	0.745960471475251	76	45	0.559319461420397	0.913911441794645
g__OTU_shc_rb5	Disease2	IBS-C	-1.15649810968725	1.99633443881082	76	28	0.564239198122951	0.913911441794645
g__OTU_8kv_lo2	Sample_classification	biofilm positive	-0.53278145425649	0.932820750428623	76	66	0.569726567002171	0.914257159885241
g__OTU_m9p_86n	Disease2	IBS-C	-0.593183509646377	1.04590077467548	76	17	0.572426035675078	0.915496185002229
g__OTU_tq6_57b	Archaea_final	yes	0.26976529015833	0.474673793531961	76	76	0.571638268282507	0.915496185002229
g__OTU_15c_vgr	Disease2	IBS-C	0.294745517162349	0.523147521444011	76	8	0.574957479561159	0.915973714752963
g__OTU_2zk_0a2	Disease2	UC	0.356471213193161	0.636976350093042	76	18	0.577518071675076	0.915973714752963
g__OTU_3k9_a18	Disease2	IBS-C	0.826251137684984	1.47653015735266	76	68	0.577545531723184	0.915973714752963
g__OTU_82p_r33	Disease2	IBS	-0.452176690543025	0.806694956033308	76	68	0.576907732480248	0.915973714752963
g__OTU_f9v_2jn	Disease2	IBS	-0.135806819873531	0.240448220472647	76	10	0.574010710543239	0.915973714752963
g__OTU_9l0_247	Disease2	IBS-C	0.528779551070857	0.948244553658131	76	12	0.578868908341712	0.91654243820771
g__OTU_1jd_2zm	Disease2	IBS	-0.485505064758801	0.889573694591896	76	55	0.586957288715183	0.920095750271577
g__OTU_4de_dyo	Archaea_final	yes	-0.244626524597659	0.446543398615961	76	66	0.585556463214425	0.920095750271577
g__OTU_8kx_41x	Disease2	IBS	-0.335140462407824	0.61508679715055	76	75	0.587576812997932	0.920095750271577
g__OTU_pxk_1ex	Archaea_final	yes	0.208936666840391	0.383788901992323	76	76	0.587892758331418	0.920095750271577
g__OTU_rbe_ww5	Archaea_final	yes	-0.261991441116571	0.48081381220304	76	26	0.587559896067329	0.920095750271577
g__OTU_shc_rb5	Sample_classification	biofilm positive	0.429458671352251	0.783958381207481	76	28	0.58556637386151	0.920095750271577
g__OTU_t8z_21b	Disease2	IBS-C	-0.166313179460972	0.303494730730896	76	8	0.585439588957293	0.920095750271577
g__OTU_170_x4p	Disease2	IBS	0.382464913055864	0.781831202867064	76	54	0.626235735605561	0.922600966531735
g__OTU_19b_4z3	Archaea_final	yes	0.358913533431608	0.695401695912265	76	72	0.607394340467704	0.922600966531735
g__OTU_19n_89a	Disease2	IBS	0.461782510098194	0.930857031979619	76	41	0.62138983686166	0.922600966531735
g__OTU_1da_5ga	Sample_classification	biofilm positive	-0.281557666118688	0.559867975995479	76	74	0.616613170496745	0.922600966531735
g__OTU_1do_kho	Disease2	IBS-C	0.532935342606165	1.10470833659856	76	13	0.631011526455166	0.922600966531735
g__OTU_2b0_mhp	Archaea_final	yes	-0.124260123382931	0.265138242218758	76	76	0.640767751867672	0.922600966531735
g__OTU_2fn_wmd	Sample_classification	biofilm positive	0.248253200308319	0.466907255211721	76	9	0.596619235319029	0.922600966531735
g__OTU_2xj_7om	Disease2	UC	0.271790233494162	0.540017418191739	76	76	0.616334166281243	0.922600966531735
g__OTU_364_bfm	Sample_classification	biofilm positive	0.41236378232454	0.820168207318387	76	38	0.616697520774703	0.922600966531735
g__OTU_38z_b67	Disease2	IBS	0.18735999247467	0.407998369385289	76	9	0.64750087168301	0.922600966531735
g__OTU_38z_b67	Disease2	IBS-C	-0.464828343219479	0.893649840103947	76	9	0.604603050401415	0.922600966531735
g__OTU_47l_syc	Sample_classification	biofilm positive	-0.221509175844187	0.441042632432262	76	63	0.61707511321649	0.922600966531735
g__OTU_4hu_3g5	Disease2	IBS-C	0.584043729469481	1.24852825104363	76	39	0.641390949692997	0.922600966531735
g__OTU_4hu_3g5	Archaea_final	yes	-0.232869595025248	0.497171773266825	76	39	0.640961987603721	0.922600966531735
g__OTU_5dc_i49	Archaea_final	yes	-0.142375911607392	0.297136940642705	76	8	0.633318874611549	0.922600966531735
g__OTU_6kx_a1p	Disease2	IBS-C	-0.436246859981219	0.848960164785331	76	17	0.608968058621217	0.922600966531735
g__OTU_7e8_zkt	Sample_classification	biofilm positive	-0.227080482694449	0.466667146307257	76	9	0.62806153863667	0.922600966531735
g__OTU_7e8_zkt	Disease2	IBS	0.27244148606826	0.542548496244969	76	9	0.617136991698881	0.922600966531735
g__OTU_7o2_uuz	Disease2	UC	-0.260002059158282	0.560594269084986	76	17	0.644232080514328	0.922600966531735
g__OTU_7xf_67e	Sample_classification	biofilm positive	0.16467639596103	0.345146510821561	76	13	0.634762750882965	0.922600966531735
g__OTU_8pf_2or	Disease2	IBS-C	-0.64532850004363	1.34251393757359	76	12	0.63223820706383	0.922600966531735
g__OTU_8t5_u4l	Disease2	UC	-0.187962965055626	0.405684137295517	76	14	0.644569922324701	0.922600966531735
g__OTU_8tj_1vg	Disease2	UC	0.310051832476463	0.633594358699374	76	14	0.626121160991645	0.922600966531735
g__OTU_94q_x95	Disease2	IBS-C	-0.308774708942028	0.635571351833452	76	13	0.628610502227579	0.922600966531735
g__OTU_9l0_247	Disease2	IBS	-0.202276819499919	0.432923740719293	76	12	0.641783447424047	0.922600966531735
g__OTU_alt_4oz	Sample_classification	biofilm positive	0.417462295740795	0.817653127878391	76	64	0.611264439940941	0.922600966531735
g__OTU_aud_zon	Disease2	IBS	0.595782900887471	1.31005311506632	76	35	0.650676471132908	0.922600966531735
g__OTU_b40_bb0	Sample_classification	biofilm positive	0.187843098085115	0.374166367250086	76	14	0.617221277325363	0.922600966531735
g__OTU_bsj_9l3	Sample_classification	biofilm positive	-0.265008195405689	0.543770722395654	76	48	0.627531107133892	0.922600966531735
g__OTU_bsj_9l3	Disease2	IBS	-0.338997366548609	0.632189323958876	76	48	0.593501256640212	0.922600966531735
g__OTU_cgg_3uv	Sample_classification	biofilm positive	-0.177873205087887	0.345745199604323	76	16	0.608548664739066	0.922600966531735
g__OTU_cjy_1f3	Disease2	IBS-C	0.534920797241594	1.1249251524709	76	15	0.635899234143796	0.922600966531735
g__OTU_cjy_1f3	Archaea_final	yes	0.214859694993003	0.447952244876249	76	15	0.632972510160126	0.922600966531735
g__OTU_cns_p1y	Disease2	UC	0.427638565433728	0.932015370278815	76	72	0.647776276579825	0.922600966531735
g__OTU_drs_0qb	Disease2	UC	0.271773785656089	0.57464328947066	76	14	0.63772494076764	0.922600966531735
g__OTU_e5k_uqj	Archaea_final	yes	0.290356008601238	0.61045013611588	76	58	0.635810127487577	0.922600966531735
g__OTU_fcf_8nc	Disease2	IBS-C	-1.14361732909099	2.13144276419105	76	29	0.593282343612562	0.922600966531735
g__OTU_fe5_g8a	Disease2	IBS-C	-0.261954894316788	0.49187363944834	76	8	0.596021007419568	0.922600966531735
g__OTU_fep_klg	Sample_classification	biofilm positive	0.147483028898214	0.322176751467588	76	76	0.648535090908537	0.922600966531735
g__OTU_fep_klg	Disease2	IBS-C	0.384099181849286	0.820416695269338	76	76	0.641113450574973	0.922600966531735
g__OTU_fsy_s1o	Sample_classification	biofilm positive	-0.177607540643174	0.366167111381373	76	20	0.629158929156603	0.922600966531735
g__OTU_gai_fsy	Sample_classification	biofilm positive	0.303791041225477	0.628704722824266	76	48	0.630460642636533	0.922600966531735
g__OTU_gai_fsy	Disease2	UC	0.454434862404572	0.858269557811042	76	48	0.598149152526244	0.922600966531735
g__OTU_gek_29n	Archaea_final	yes	0.400874454795705	0.791503919994491	76	42	0.614117016116404	0.922600966531735
g__OTU_go0_1n6	Disease2	IBS	0.395833178401667	0.850380094474749	76	38	0.643034205415074	0.922600966531735
g__OTU_ik4_yoo	Disease2	IBS	0.305248629775782	0.588819382182079	76	67	0.60580855967553	0.922600966531735
g__OTU_ik4_yoo	Disease2	IBS-C	0.640595893283143	1.28970698468701	76	67	0.62095779921032	0.922600966531735
g__OTU_ik4_yoo	Disease2	UC	0.327844746242371	0.691397406903553	76	67	0.636849499081353	0.922600966531735
g__OTU_j2r_7zv	Disease2	UC	0.532139701546808	1.16752167337752	76	25	0.649954892062391	0.922600966531735
g__OTU_j2r_7zv	Archaea_final	yes	0.413301754686496	0.86723410132852	76	25	0.635149393045849	0.922600966531735
g__OTU_jyr_2wo	Disease2	IBS-C	-0.48913191029327	0.908253812191743	76	12	0.591912107965972	0.922600966531735
g__OTU_k39_6zl	Disease2	IBS-C	-0.473643985775863	0.991274678545013	76	12	0.634272000292102	0.922600966531735
g__OTU_lpt_rsv	Disease2	IBS-C	0.253190080885597	0.492150065669142	76	8	0.608552974004341	0.922600966531735
g__OTU_m9p_86n	Disease2	IBS	-0.23134302595681	0.477508965431889	76	17	0.62955853225669	0.922600966531735
g__OTU_mpf_nq1	Sample_classification	biofilm positive	0.335925420677026	0.62678563117188	76	37	0.59369245783881	0.922600966531735
g__OTU_n3k_04w	Disease2	UC	0.400577172458109	0.793224290091555	76	44	0.615146049158265	0.922600966531735
g__OTU_o3u_kjg	Disease2	IBS-C	0.366827831792676	0.80523847092948	76	9	0.65012230615927	0.922600966531735
g__OTU_p3w_2j5	Disease2	IBS-C	-0.364074385271604	0.778274972742462	76	10	0.641383231984687	0.922600966531735
g__OTU_pxk_1ex	Disease2	UC	0.244113153268352	0.516679245421022	76	76	0.638064239708683	0.922600966531735
g__OTU_qqe_rgk	Disease2	IBS	-0.359870871887557	0.78092821480429	76	37	0.64635305774806	0.922600966531735
g__OTU_qqe_rgk	Disease2	IBS-C	0.899912514875482	1.71048814568541	76	37	0.600471660013172	0.922600966531735
g__OTU_qqe_rgk	Archaea_final	yes	-0.363799733087662	0.68112709811048	76	37	0.594954691476439	0.922600966531735
g__OTU_r4i_7g9	Sample_classification	biofilm positive	0.314154453753312	0.664487192432562	76	21	0.637842911608997	0.922600966531735
g__OTU_30c_wq6	Disease2	IBS-C	0.657511583182657	1.47647971737484	76	69	0.657459917686497	0.924680062065916
g__OTU_49a_0th	Sample_classification	biofilm positive	0.0981602347797039	0.219500675235174	76	14	0.65611290653418	0.924680062065916
g__OTU_69x_367	Sample_classification	biofilm positive	0.162354260448784	0.361689211225643	76	23	0.654906391215825	0.924680062065916
g__OTU_8tj_1vg	Disease2	IBS-C	-0.524525809962252	1.18188333035918	76	14	0.658552381899998	0.924680062065916
g__OTU_acl_n7e	Disease2	IBS	0.263697579014835	0.599603530897215	76	28	0.661446547696754	0.924680062065916
g__OTU_b3m_ugv	Disease2	IBS-C	1.02444674571162	2.30680610549073	76	56	0.658341995804762	0.924680062065916
g__OTU_dlu_i3z	Disease2	IBS	-0.184066820084349	0.419104700764986	76	72	0.661876254952446	0.924680062065916
g__OTU_eni_h32	Disease2	IBS	0.149602723274852	0.331985311775232	76	8	0.65364856941787	0.924680062065916
g__OTU_npw_zoi	Disease2	IBS	-0.144096689508927	0.325514404068698	76	16	0.659366625521885	0.924680062065916
g__OTU_nx0_euh	Sample_classification	biofilm positive	-0.202148850103941	0.458459053041689	76	30	0.660621721413082	0.924680062065916
g__OTU_k92_198	Sample_classification	biofilm positive	-0.314016395823359	0.72222113739097	76	38	0.665050479402252	0.927750301662466
g__OTU_ck6_ntu	Disease2	UC	-0.226235149149641	0.528905232847444	76	11	0.670151814694217	0.933495929559393
g__OTU_1da_5ga	Disease2	UC	-0.320772477489482	0.764297805862859	76	74	0.67599313049647	0.935510110221987
g__OTU_23e_b2z	Disease2	IBS	-0.1752922101332	0.414836128196636	76	75	0.673913166210679	0.935510110221987
g__OTU_364_bfm	Disease2	IBS	0.387289877739404	0.953529793279134	76	38	0.685860803124116	0.935510110221987
g__OTU_3k9_a18	Archaea_final	yes	-0.230560334431926	0.587963561096315	76	68	0.696150804449147	0.935510110221987
g__OTU_3os_wud	Sample_classification	biofilm positive	-0.300848647992728	0.73979955759685	76	29	0.685496683316646	0.935510110221987
g__OTU_4ls_8y5	Disease2	UC	0.40607962630392	0.980925814411339	76	41	0.680157479754711	0.935510110221987
g__OTU_5pb_7dy	Disease2	IBS	0.372595473101521	0.92455346066097	76	65	0.68817611712773	0.935510110221987
g__OTU_684_3ns	Archaea_final	yes	0.104668191715709	0.278322753265845	76	17	0.708003955836467	0.935510110221987
g__OTU_6xb_5lw	Disease2	IBS	-0.277866663741389	0.698606773362457	76	63	0.692029266117392	0.935510110221987
g__OTU_7lh_yvd	Disease2	IBS-C	0.547199658369413	1.42471376573539	76	40	0.702085676072459	0.935510110221987
g__OTU_82p_r33	Archaea_final	yes	-0.297336978556549	0.703600899605133	76	68	0.673887376736923	0.935510110221987
