feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g__OTU_516	Disease	IBS	-0.185627313890005	0.153869183435411	76	8	0.23166895983196	0.663477967802774
g__OTU_790	Archaea_final	yes	0.346334346418621	0.286378097460404	76	13	0.230536040009696	0.663477967802774
g__OTU_370	Sample_classification	biofilm positive	0.601162648569183	0.499765528712243	76	21	0.233015081408132	0.66601948465474
g__OTU_694	Disease	IBS	-0.546886342564613	0.455693774701118	76	14	0.234082637488406	0.666447038496402
g__OTU_761	Disease	IBS	-0.536974053917494	0.447113793411828	76	19	0.233750811806616	0.666447038496402
g__OTU_961	Archaea_final	yes	0.645608016801444	0.540373377226254	76	12	0.236162799064177	0.671053589513082
g__OTU_399	Sample_classification	biofilm positive	0.511027732622778	0.431916261721336	76	14	0.240690820836548	0.681253551373621
g__OTU_547	Sample_classification	biofilm positive	-0.506161661886524	0.427447649329834	76	27	0.240303270383627	0.681253551373621
g__OTU_378	Sample_classification	biofilm positive	-0.497619166217762	0.421941862062708	76	19	0.242193769296409	0.68284534566677
g__OTU_527	Disease	IBS-C	-1.12608087534876	0.95433962929982	76	18	0.241955242129598	0.68284534566677
g__OTU_70	Sample_classification	biofilm positive	-0.295927205343511	0.251200942663546	76	17	0.242710257461126	0.682975375646423
g__OTU_10	Disease	IBS	-0.929746601664783	0.800054510640068	76	45	0.249084759651838	0.684607382127078
g__OTU_1065	Disease	IBS-C	-0.528617341221967	0.451791069889183	76	10	0.245894181428018	0.684607382127078
g__OTU_110	Disease	IBS	1.0549780362588	0.899230403239407	76	52	0.244636080717904	0.684607382127078
g__OTU_130	Disease	IBS-C	-1.48377589828962	1.27311109092912	76	59	0.247728341190561	0.684607382127078
g__OTU_261	Disease	IBS-C	1.47452602894268	1.26718345611942	76	27	0.248471739480751	0.684607382127078
g__OTU_320	Disease	IBS-C	-0.878041391668917	0.75621709184073	76	57	0.249491328244034	0.684607382127078
g__OTU_329	Disease	IBS-C	0.94309814596143	0.807906332967783	76	49	0.24698017675055	0.684607382127078
g__OTU_350	Disease	IBS	0.637352622540648	0.546796712108109	76	11	0.247672395588992	0.684607382127078
g__OTU_436	Archaea_final	yes	0.377791713269274	0.323572371810837	76	13	0.246888428738932	0.684607382127078
g__OTU_476	Archaea_final	yes	0.947689353681989	0.816897640609473	76	27	0.249891124330132	0.684607382127078
g__OTU_494	Disease	IBS	0.683474810905966	0.584440235672975	76	10	0.246132616115372	0.684607382127078
g__OTU_550	Archaea_final	yes	0.743449884395996	0.640497185417781	76	55	0.249636081009356	0.684607382127078
g__OTU_555	Sample_classification	biofilm positive	0.580119527821894	0.495219868630506	76	30	0.245338909281545	0.684607382127078
g__OTU_964	Archaea_final	yes	0.258692228718975	0.220593711654971	76	10	0.244832121525819	0.684607382127078
g__OTU_575	Sample_classification	biofilm positive	0.53571597675481	0.463498582975182	76	21	0.251633803577381	0.68808339509295
g__OTU_444	Disease	IBS	0.642960167975481	0.557446008053281	76	75	0.252612926382327	0.689462347945749
g__OTU_15	Archaea_final	yes	0.511489665564928	0.444004749180401	76	76	0.253188865938261	0.689737773625431
g__OTU_173	Archaea_final	yes	-0.845834434585666	0.737846992959114	76	36	0.255497204012685	0.691430614433613
g__OTU_658	Disease	IBS	-0.93534995249054	0.815641594916564	76	21	0.255328348888464	0.691430614433613
g__OTU_688	Disease	IBS	-0.83415470486173	0.727671179628053	76	22	0.255505468397556	0.691430614433613
g__OTU_78	Disease	IBS	1.32456588573671	1.15599345046669	76	51	0.255715041288464	0.691430614433613
g__OTU_198	Disease	IBS-C	-1.38646328103024	1.21627295454049	76	36	0.258147414073107	0.695409748731053
g__OTU_54	Disease	IBS-C	0.841590190543945	0.737627030573162	76	22	0.257727595330847	0.695409748731053
g__OTU_574	Disease	IBS	-0.451842918273097	0.39677867402346	76	14	0.258623460271879	0.695409748731053
g__OTU_269	Sample_classification	biofilm positive	-1.13642237230204	1.00265831891714	76	62	0.260855087008119	0.698336151450557
g__OTU_484	Disease	IBS-C	0.532802630224774	0.470060677563174	76	10	0.260827205789897	0.698336151450557
g__OTU_562	Archaea_final	yes	-0.331956570989542	0.293068897731012	76	16	0.261154635149899	0.698336151450557
g__OTU_31	Disease	IBS-C	-0.411196449197746	0.364013640553286	76	9	0.262439108594231	0.698525219744042
g__OTU_334	Sample_classification	biofilm positive	-0.781866370466213	0.697692053306867	76	45	0.266214534726649	0.698525219744042
g__OTU_431	Archaea_final	yes	0.407216447653377	0.363404146834993	76	29	0.266250904663195	0.698525219744042
g__OTU_435	Sample_classification	biofilm positive	-0.319214820569043	0.283418282807619	76	10	0.263829892681981	0.698525219744042
g__OTU_455	Disease	IBS-C	-1.23714127041872	1.10531804821177	76	19	0.266800383588718	0.698525219744042
g__OTU_577	Archaea_final	yes	0.56686423570393	0.503294759696147	76	37	0.263828296184891	0.698525219744042
g__OTU_619	Disease	IBS-C	-0.485699677686867	0.430812851102056	76	20	0.26336783647402	0.698525219744042
g__OTU_621	Disease	IBS-C	1.17915183240934	1.04822244563445	76	48	0.264417369348565	0.698525219744042
g__OTU_635	Sample_classification	biofilm positive	0.776708295625354	0.691384117900434	76	16	0.265047377181782	0.698525219744042
g__OTU_643	Sample_classification	biofilm positive	0.217329891265359	0.193505958081572	76	8	0.265171089577011	0.698525219744042
g__OTU_7	Sample_classification	biofilm positive	-0.314433005513379	0.279893491396944	76	8	0.265050886257416	0.698525219744042
g__OTU_795	Disease	IBS-C	-0.338420297439802	0.302486245000731	76	10	0.266998276141834	0.698525219744042
g__OTU_321	Sample_classification	biofilm positive	-0.699195712921774	0.628220188068411	76	55	0.269471593068488	0.701072877814679
g__OTU_392	Archaea_final	yes	0.243296746275002	0.218314124071339	76	12	0.268851200232288	0.701072877814679
g__OTU_537	Disease	IBS	0.899776041714506	0.809998187589079	76	73	0.27038623386792	0.701072877814679
g__OTU_618	Archaea_final	yes	0.587958973637218	0.528890511395925	76	49	0.270024403376896	0.701072877814679
g__OTU_961	Sample_classification	biofilm positive	0.604278489993169	0.542892390395785	76	12	0.269431678450005	0.701072877814679
g__OTU_592	Disease	IBS	0.927595738618068	0.836176155072018	76	38	0.271030956309684	0.701491886919181
g__OTU_29	Disease	IBS	-0.838194575164199	0.759570384819138	76	72	0.273531293460633	0.706703626521066
g__OTU_381	Sample_classification	biofilm positive	-0.535878888901284	0.486450491371963	76	30	0.274351610394989	0.70756401117855
g__OTU_109	Sample_classification	biofilm positive	1.14908216891256	1.04545063189124	76	48	0.275426116219756	0.707575491941798
g__OTU_209	Archaea_final	yes	0.780183735600327	0.709227692919337	76	21	0.275027518973905	0.707575491941798
g__OTU_344	Disease	IBS-C	0.98819215231964	0.899811015848821	76	22	0.27581799479274	0.707575491941798
g__OTU_696	Archaea_final	yes	0.441968420659213	0.402999233947523	76	31	0.276479284953842	0.708021026019362
g__OTU_624	Disease	IBS-C	-0.420221547362439	0.383931597651424	76	22	0.27742542113149	0.709193154019233
g__OTU_770	Archaea_final	yes	0.420988107283376	0.385226416399509	76	16	0.278161357229538	0.709824763967115
g__OTU_549	Archaea_final	yes	0.668641429137975	0.615313621032781	76	40	0.280859199773003	0.715431292669245
g__OTU_819	Disease	IBS	-0.786071054658375	0.72411270918036	76	31	0.281343848563457	0.715431292669245
g__OTU_257	Disease	IBS	-1.17820477864195	1.0901208005364	76	42	0.283442743177047	0.719508501910965
g__OTU_367	Disease	IBS	-0.668982806648585	0.620210623613433	76	26	0.284399993795934	0.719577749004358
g__OTU_906	Disease	IBS-C	-1.24301527457287	1.15254086242203	76	26	0.284461176259299	0.719577749004358
g__OTU_299	Disease	IBS	0.337907521027541	0.315204151469905	76	12	0.28733811522285	0.723180296289422
g__OTU_381	Disease	IBS	-0.640312450690329	0.596405235944842	76	30	0.286628519123539	0.723180296289422
g__OTU_591	Sample_classification	biofilm positive	0.382768880552234	0.357454365651079	76	17	0.287877555960941	0.723180296289422
g__OTU_621	Archaea_final	yes	0.812831446264951	0.758468098674564	76	48	0.287495288998006	0.723180296289422
g__OTU_5	Archaea_final	yes	-0.687342387026938	0.644547440394016	76	73	0.28985782101772	0.726607624453225
g__OTU_529	Disease	IBS	-0.524437316653852	0.492180784289826	76	11	0.290242715001977	0.726607624453225
g__OTU_1003	Disease	IBS-C	-0.526058375906361	0.50292447267686	76	13	0.299109664084576	0.727646121830567
g__OTU_11	Disease	IBS	1.29605288084274	1.24348561718607	76	59	0.300820651824431	0.727646121830567
g__OTU_139	Sample_classification	biofilm positive	-0.554096574185081	0.528067863076623	76	21	0.297603084787576	0.727646121830567
g__OTU_171	Disease	IBS	0.777196186949399	0.748576211858821	76	10	0.302684750403349	0.727646121830567
g__OTU_214	Disease	IBS-C	0.5738021095018	0.546477863442537	76	9	0.297278723201162	0.727646121830567
g__OTU_257	Sample_classification	biofilm positive	0.935569317059204	0.889143433215557	76	42	0.296269286630998	0.727646121830567
g__OTU_350	Archaea_final	yes	0.463195161171766	0.443918539943055	76	11	0.300291824441386	0.727646121830567
g__OTU_354	Sample_classification	biofilm positive	0.281309004309015	0.268827022311637	76	10	0.298911410281422	0.727646121830567
g__OTU_365	Disease	IBS	-0.407639410185214	0.390794892031738	76	13	0.300439214428938	0.727646121830567
g__OTU_388	Disease	IBS	-0.821899670770778	0.778769091149066	76	20	0.294828272092733	0.727646121830567
g__OTU_434	Archaea_final	yes	0.840439483800118	0.809061062963717	76	46	0.302430058257292	0.727646121830567
g__OTU_439	Archaea_final	yes	0.56587010698355	0.535410067760221	76	32	0.294144190214751	0.727646121830567
g__OTU_485	Sample_classification	biofilm positive	0.674947198221136	0.637289502369183	76	46	0.29314845458696	0.727646121830567
g__OTU_490	Archaea_final	yes	-0.678063462876131	0.651816291955108	76	29	0.301745077144605	0.727646121830567
g__OTU_516	Disease	IBS-C	-0.179442110981925	0.172641489374437	76	8	0.30214936670349	0.727646121830567
g__OTU_59	Disease	IBS-C	-0.424112068136309	0.403114104569405	76	16	0.296326131424965	0.727646121830567
g__OTU_619	Archaea_final	yes	0.324164235121087	0.311725631730936	76	20	0.301913610204534	0.727646121830567
g__OTU_643	Disease	IBS	-0.247659899472918	0.237245040622492	76	8	0.300073339530093	0.727646121830567
g__OTU_688	Disease	IBS-C	-0.857671544131533	0.81644831941657	76	22	0.297054941413886	0.727646121830567
g__OTU_735	Sample_classification	biofilm positive	-0.310336731222771	0.29498412669151	76	8	0.29634610909825	0.727646121830567
g__OTU_743	Disease	IBS-C	-0.247758250751111	0.23795349565928	76	8	0.301313232352245	0.727646121830567
g__OTU_8	Sample_classification	biofilm positive	-1.32455505191702	1.25717323945204	76	49	0.29563946328973	0.727646121830567
g__OTU_814	Disease	IBS	-0.447227219958548	0.424551737207087	76	18	0.295724737265638	0.727646121830567
g__OTU_873	Sample_classification	biofilm positive	-0.384856555046887	0.364361304824912	76	28	0.294434943487851	0.727646121830567
g__OTU_10	Sample_classification	biofilm positive	0.669664371437778	0.65255448203545	76	45	0.308271602225803	0.727821734035554
g__OTU_214	Sample_classification	biofilm positive	-0.40872166052422	0.397261289785484	76	9	0.307043186664947	0.727821734035554
g__OTU_234	Sample_classification	biofilm positive	-0.965308674103036	0.936248834268817	76	45	0.306022199981581	0.727821734035554
g__OTU_261	Sample_classification	biofilm positive	-0.946498194768804	0.921177174500064	76	27	0.307678701092116	0.727821734035554
g__OTU_326	Archaea_final	yes	-0.504765924441537	0.491572366168556	76	74	0.307981727098626	0.727821734035554
g__OTU_334	Disease	IBS-C	-0.988200865513942	0.959754379385558	76	45	0.306674226864405	0.727821734035554
g__OTU_344	Disease	IBS	-0.823837600501735	0.801969368756765	76	22	0.307781302695914	0.727821734035554
g__OTU_444	Sample_classification	biofilm positive	-0.470537858765127	0.454673883104434	76	75	0.30423193884486	0.727821734035554
g__OTU_52	Sample_classification	biofilm positive	-0.838174661599822	0.811409297661518	76	61	0.305116174248817	0.727821734035554
g__OTU_565	Disease	IBS	1.00472016458728	0.975489493466776	76	65	0.306522329020777	0.727821734035554
g__OTU_618	Sample_classification	biofilm positive	-0.546304422065218	0.531355995854625	76	49	0.307377393938738	0.727821734035554
g__OTU_14	Archaea_final	yes	-0.50263103648329	0.491301805215504	76	76	0.309752870156472	0.727974686628205
g__OTU_473	Disease	IBS-C	-0.707636880901038	0.69325871937031	76	20	0.310843185750335	0.727974686628205
g__OTU_510	Sample_classification	biofilm positive	0.796996400147731	0.78000699477517	76	52	0.310353500187877	0.727974686628205
g__OTU_7	Disease	IBS	0.350772896203305	0.343159163649354	76	8	0.310162644309102	0.727974686628205
g__OTU_905	Sample_classification	biofilm positive	-0.167375116322813	0.163330578413003	76	12	0.308953915751789	0.727974686628205
g__OTU_454	Disease	IBS-C	-0.544286966188913	0.535078865755576	76	13	0.312507882202382	0.730694758386246
g__OTU_818	Sample_classification	biofilm positive	0.293581392690514	0.289628488188413	76	13	0.31419258518279	0.733452787275582
g__OTU_537	Archaea_final	yes	0.665763289172158	0.657599442039023	76	73	0.314777658037162	0.733639100272808
g__OTU_1361	Archaea_final	yes	-0.211839708704498	0.209624420916283	76	8	0.315654914462106	0.734504704806054
g__OTU_441	Disease	IBS-C	-0.491363789035813	0.488017255956371	76	16	0.317422466133516	0.735779218815601
g__OTU_460	Sample_classification	biofilm positive	0.412562622535208	0.411296889689994	76	27	0.3192299295957	0.735779218815601
g__OTU_476	Disease	IBS	-1.01090471059125	1.00621376181186	76	27	0.318471409818828	0.735779218815601
g__OTU_548	Sample_classification	biofilm positive	-0.362933990692333	0.36162306214731	76	11	0.318967609993043	0.735779218815601
g__OTU_580	Disease	IBS-C	-0.920321922347652	0.916501291362774	76	42	0.318707404462284	0.735779218815601
g__OTU_790	Disease	IBS	0.353481476830979	0.352746254146564	76	13	0.319705953165455	0.735779218815601
g__OTU_883	Disease	IBS	-0.33365274050287	0.332989131249352	76	15	0.319749784485292	0.735779218815601
g__OTU_262	Sample_classification	biofilm positive	-1.17161513275975	1.17195768805512	76	44	0.320847001052181	0.737135831531277
g__OTU_1361	Disease	IBS	-0.255998313078467	0.258204904326125	76	8	0.324830824040094	0.741594900167007
g__OTU_227	Disease	IBS	-0.92726378033568	0.934687236191103	76	38	0.324538317064595	0.741594900167007
g__OTU_238	Archaea_final	yes	-0.779560443861074	0.785987018273672	76	68	0.324651797230404	0.741594900167007
g__OTU_507	Sample_classification	biofilm positive	-0.266370235977343	0.267989631974105	76	14	0.32361915873027	0.741594900167007
g__OTU_168	Disease	IBS-C	0.78958536578199	0.801031297378586	76	31	0.327622205156655	0.74533658198938
g__OTU_310	Disease	IBS	1.22177510275865	1.24828666442795	76	46	0.331021076875919	0.74533658198938
g__OTU_328	Disease	IBS	-0.503518990400075	0.511871496472284	76	24	0.32861197099341	0.74533658198938
g__OTU_383	Disease	IBS-C	-1.35799328140223	1.38442528622257	76	62	0.329969031347468	0.74533658198938
g__OTU_454	Disease	IBS	-0.467503187500748	0.476896651237688	76	13	0.330265239683511	0.74533658198938
g__OTU_497	Disease	IBS-C	-0.873166483479031	0.8911142979803	76	61	0.330482759536724	0.74533658198938
g__OTU_563	Disease	IBS	-0.88305777180664	0.899479597391816	76	51	0.329560092215699	0.74533658198938
g__OTU_567	Disease	IBS	0.646177005379116	0.660292724395666	76	57	0.331089597371316	0.74533658198938
g__OTU_605	Disease	IBS-C	0.774257422849477	0.790930799005973	76	34	0.330943710217089	0.74533658198938
g__OTU_135	Sample_classification	biofilm positive	-0.679819027496881	0.704319665721252	76	15	0.337713954339362	0.747587371973483
g__OTU_19	Disease	IBS	-1.01660412699306	1.05118856796072	76	24	0.336776991538357	0.747587371973483
g__OTU_310	Sample_classification	biofilm positive	-0.986052778202137	1.01814944719936	76	46	0.336094544991024	0.747587371973483
g__OTU_328	Sample_classification	biofilm positive	0.401795003121841	0.417501601212088	76	24	0.339125251208747	0.747587371973483
g__OTU_381	Disease	IBS-C	-0.643762093744896	0.669167704054604	76	30	0.339297574470059	0.747587371973483
g__OTU_413	Archaea_final	yes	-0.154564904179167	0.158652436193112	76	8	0.333247039091975	0.747587371973483
g__OTU_522	Disease	IBS	0.641089984209047	0.664338455289607	76	30	0.337817731612921	0.747587371973483
g__OTU_536	Sample_classification	biofilm positive	-0.672589803264699	0.694747971637883	76	47	0.336277644201878	0.747587371973483
g__OTU_540	Archaea_final	yes	-0.292195211600942	0.303293766638729	76	24	0.338613391858285	0.747587371973483
g__OTU_557	Archaea_final	yes	0.222953413803974	0.230536417397402	76	16	0.336773291546837	0.747587371973483
g__OTU_583	Disease	IBS-C	0.709832669846066	0.731650411065271	76	30	0.335250257114525	0.747587371973483
g__OTU_8	Disease	IBS	1.50239355541158	1.54133815423698	76	49	0.333001950775544	0.747587371973483
g__OTU_818	Disease	IBS	-0.342170742502341	0.35509460859456	76	13	0.338514839820007	0.747587371973483
g__OTU_827	Disease	IBS-C	0.392771854406078	0.404386382718358	76	9	0.334706898400258	0.747587371973483
g__OTU_715	Sample_classification	biofilm positive	0.198198018679386	0.206354990977181	76	10	0.340077709063795	0.748170959940349
g__OTU_658	Disease	IBS-C	-0.87689302108089	0.915151277196751	76	21	0.341216205803388	0.749539986121815
g__OTU_1003	Disease	IBS	-0.428885240428441	0.448238590971813	76	13	0.341903067948401	0.749914281965375
g__OTU_343	Disease	IBS	0.357879459093497	0.375572526813074	76	8	0.343878470913132	0.753109411411565
g__OTU_33	Disease	IBS-C	-0.68697066167739	0.722220953082231	76	64	0.344733877571764	0.753845768425002
g__OTU_566	Disease	IBS	-0.244021097252648	0.256915080200863	76	9	0.345429630680911	0.754231313907793
g__OTU_69	Disease	IBS	0.817117935077451	0.862422196705534	76	33	0.346613735869951	0.755680397121876
g__OTU_169	Disease	IBS-C	0.363666986324139	0.386477424074085	76	13	0.34990642249032	0.756170097192789
g__OTU_280	Sample_classification	biofilm positive	-0.357308392040716	0.379489708720367	76	17	0.349615904970191	0.756170097192789
g__OTU_296	Disease	IBS	0.475812971723967	0.503013180188767	76	10	0.347394808263624	0.756170097192789
g__OTU_400	Disease	IBS-C	-0.95219908871661	1.01314517637022	76	20	0.35048379849225	0.756170097192789
g__OTU_441	Archaea_final	yes	0.331998212127197	0.353117338583198	76	16	0.350306711218235	0.756170097192789
g__OTU_519	Archaea_final	yes	0.341091849487155	0.36280277989396	76	18	0.350324314824586	0.756170097192789
g__OTU_610	Disease	IBS	-0.566189533851756	0.600627307976036	76	52	0.349049569558259	0.756170097192789
g__OTU_132	Sample_classification	biofilm positive	-0.630881193170619	0.675568144902059	76	75	0.353544968850901	0.757099831355332
g__OTU_22	Sample_classification	biofilm positive	-0.739151677769452	0.790808493921376	76	19	0.353122111828054	0.757099831355332
g__OTU_244	Disease	IBS	-1.11387479114258	1.19414607225985	76	21	0.354095192268525	0.757099831355332
g__OTU_456	Disease	IBS-C	0.629190310860705	0.672587806464188	76	20	0.352713564279483	0.757099831355332
g__OTU_497	Disease	IBS	0.744227067813339	0.794218295235295	76	61	0.351906316662947	0.757099831355332
g__OTU_521	Disease	IBS	0.861783581984686	0.924795141618465	76	67	0.354564659312414	0.757099831355332
g__OTU_6	Disease	IBS	0.806898246038032	0.862608216955344	76	71	0.352744257836291	0.757099831355332
g__OTU_450	Archaea_final	yes	0.762618492117985	0.819835850919588	76	33	0.355415065660682	0.757801285373437
g__OTU_168	Archaea_final	yes	-0.537016018584314	0.57960663562573	76	31	0.35731560032089	0.758512063839082
g__OTU_404	Disease	IBS-C	0.719794103316868	0.7765428949313	76	39	0.357107666745723	0.758512063839082
g__OTU_413	Sample_classification	biofilm positive	-0.14774171067169	0.159392012924668	76	8	0.357114562790623	0.758512063839082
g__OTU_326	Sample_classification	biofilm positive	0.456643358061848	0.493863887765183	76	74	0.358288303105094	0.759466592859264
g__OTU_364	Sample_classification	biofilm positive	-0.354545735818548	0.384855104981482	76	13	0.360042438249077	0.762072332853732
g__OTU_7	Archaea_final	yes	-0.255386646618227	0.278594789474854	76	8	0.362405424333103	0.765957316057737
g__OTU_170	Disease	IBS	0.769843684557967	0.845534447633888	76	34	0.36564924805107	0.766247855519745
g__OTU_22	Disease	IBS	0.882595161357036	0.96955874188587	76	19	0.365741251007732	0.766247855519745
g__OTU_364	Disease	IBS	0.431448895271213	0.471845755656866	76	13	0.363609271642844	0.766247855519745
g__OTU_365	Sample_classification	biofilm positive	0.291390776711906	0.318746979062528	76	13	0.363718642706031	0.766247855519745
g__OTU_447	Disease	IBS	-0.619297578221848	0.682536215549924	76	72	0.367292360497068	0.766247855519745
g__OTU_54	Disease	IBS	0.596581364123752	0.65742058461982	76	22	0.367234551883174	0.766247855519745
g__OTU_605	Disease	IBS	0.640581823426443	0.704928326545042	76	34	0.366572759566788	0.766247855519745
g__OTU_626	Disease	IBS	0.278030167173911	0.306119915740321	76	13	0.366824339243628	0.766247855519745
g__OTU_786	Sample_classification	biofilm positive	-0.21223340307658	0.232536613090302	76	20	0.364495363017137	0.766247855519745
g__OTU_159	Disease	IBS-C	-0.302782717156328	0.334260394314376	76	15	0.368090233896042	0.766634208994148
g__OTU_384	Sample_classification	biofilm positive	0.429959641917711	0.475396608475859	76	60	0.368829799573026	0.766634208994148
g__OTU_464	Archaea_final	yes	0.456281568404418	0.504962147817734	76	13	0.369265530509238	0.766634208994148
g__OTU_576	Sample_classification	biofilm positive	-0.524526417788362	0.580883253870873	76	60	0.369589494694149	0.766634208994148
g__OTU_126	Sample_classification	biofilm positive	0.61102887762186	0.681691995671414	76	15	0.373099463142005	0.769517642730385
g__OTU_126	Disease	IBS	-0.749499376445986	0.835778116645464	76	15	0.372873198529313	0.769517642730385
g__OTU_418	Archaea_final	yes	-0.344704459119787	0.383552616258786	76	14	0.371842326986204	0.769517642730385
g__OTU_590	Disease	IBS-C	-0.473774435749255	0.527516041441049	76	10	0.372155463328397	0.769517642730385
g__OTU_209	Sample_classification	biofilm positive	0.636406313227452	0.71253384006491	76	21	0.374789229083159	0.770812975394825
g__OTU_241	Archaea_final	yes	1.11923995233885	1.25260574212495	76	39	0.374592562832026	0.770812975394825
g__OTU_242	Sample_classification	biofilm positive	-0.397459339757863	0.449155643545028	76	8	0.37919578857507	0.771149315500764
g__OTU_317	Archaea_final	yes	-0.768538448162917	0.865154059680546	76	56	0.377365311790963	0.771149315500764
g__OTU_426	Sample_classification	biofilm positive	-0.25221034035732	0.285426190230109	76	9	0.379879826272049	0.771149315500764
g__OTU_451	Disease	IBS	-1.10925891264309	1.25636461668696	76	48	0.380263712051341	0.771149315500764
g__OTU_454	Archaea_final	yes	0.342946440807299	0.387169967253406	76	13	0.378727701788689	0.771149315500764
g__OTU_525	Sample_classification	biofilm positive	0.521150539880396	0.586950675863622	76	71	0.377595323802503	0.771149315500764
g__OTU_535	Disease	IBS	-0.609632203891469	0.686911868682984	76	42	0.37780799082841	0.771149315500764
g__OTU_545	Archaea_final	yes	-0.342286727682429	0.384941638328096	76	29	0.37690315099077	0.771149315500764
g__OTU_583	Disease	IBS	-0.577140936637124	0.652093837458894	76	30	0.379112898778846	0.771149315500764
g__OTU_826	Disease	IBS-C	-0.504830606875165	0.571434181074121	76	28	0.379977599406163	0.771149315500764
g__OTU_337	Archaea_final	yes	-0.438411199634545	0.498257926513329	76	46	0.381888466964355	0.773364092095179
g__OTU_400	Sample_classification	biofilm positive	0.645427101090317	0.736504415694592	76	20	0.383801471807173	0.775132462516947
g__OTU_476	Sample_classification	biofilm positive	-0.718362212187226	0.820705703703582	76	27	0.384363204553858	0.775132462516947
g__OTU_549	Disease	IBS	-0.663757294200033	0.757912622751054	76	40	0.384108241418792	0.775132462516947
g__OTU_647	Archaea_final	yes	0.28458784651154	0.32562107903859	76	15	0.385073230917861	0.775487283346372
g__OTU_110	Archaea_final	yes	0.633309523614247	0.730042882188212	76	52	0.388592681415258	0.778718739764898
g__OTU_132	Archaea_final	yes	0.578955197927916	0.672433518069873	76	75	0.392144600167598	0.778718739764898
g__OTU_173	Disease	IBS	-0.775567341797236	0.908843117569842	76	36	0.396331369618636	0.778718739764898
g__OTU_295	Disease	IBS	0.504803040929399	0.589819495498336	76	33	0.39495429147499	0.778718739764898
g__OTU_321	Disease	IBS	0.658425593344818	0.77021981915064	76	55	0.395507336137815	0.778718739764898
g__OTU_356	Disease	IBS	-0.637161750821776	0.741159932822809	76	28	0.392857892095867	0.778718739764898
g__OTU_360	Sample_classification	biofilm positive	0.326690602352805	0.380833473161827	76	23	0.393872564018825	0.778718739764898
g__OTU_408	Disease	IBS	-0.458208329059206	0.536032588527187	76	51	0.395529233129925	0.778718739764898
g__OTU_430	Sample_classification	biofilm positive	-0.292860144685511	0.343163547020704	76	27	0.396300496290077	0.778718739764898
g__OTU_478	Sample_classification	biofilm positive	0.53295697503327	0.622237135642803	76	23	0.394593259564034	0.778718739764898
g__OTU_544	Archaea_final	yes	-0.579980868745489	0.672808223119486	76	59	0.391573224302256	0.778718739764898
g__OTU_616	Disease	IBS	-0.371175565178571	0.428756912657641	76	20	0.38956968251866	0.778718739764898
g__OTU_663	Archaea_final	yes	0.634716473690775	0.731394192694258	76	11	0.388418157269167	0.778718739764898
g__OTU_704	Sample_classification	biofilm positive	0.315298756852594	0.365288389797546	76	9	0.390961260928046	0.778718739764898
g__OTU_795	Disease	IBS	-0.231710953327853	0.269595169083368	76	10	0.392969880123252	0.778718739764898
g__OTU_865	Disease	IBS-C	0.640815402686323	0.744919522630765	76	30	0.392548011507402	0.778718739764898
g__OTU_9	Archaea_final	yes	-0.452803199064392	0.525762748443329	76	76	0.392010040727349	0.778718739764898
g__OTU_99	Disease	IBS-C	0.856092705300948	0.996979693529533	76	57	0.393403406696844	0.778718739764898
g__OTU_719	Disease	IBS	-0.410951278808002	0.482526576176482	76	16	0.397263231176037	0.779494880631899
g__OTU_350	Sample_classification	biofilm positive	-0.377246924373106	0.445987917701922	76	11	0.40046815164059	0.780257217895195
g__OTU_391	Disease	IBS-C	0.794764419970633	0.93708032710811	76	39	0.39921673693672	0.780257217895195
g__OTU_391	Archaea_final	yes	-0.569107855315551	0.678048382733153	76	39	0.404100156926437	0.780257217895195
g__OTU_488	Disease	IBS-C	-0.758049046909635	0.89835641523052	76	18	0.401605376448462	0.780257217895195
g__OTU_523	Sample_classification	biofilm positive	-0.540284098026142	0.640932759797084	76	37	0.402078727828679	0.780257217895195
g__OTU_523	Disease	IBS	0.66398699399506	0.785805874619351	76	37	0.400962758082375	0.780257217895195
g__OTU_523	Archaea_final	yes	-0.540296205380058	0.637958840671904	76	37	0.399888825623885	0.780257217895195
g__OTU_581	Disease	IBS	0.291161807101121	0.34592853990626	76	20	0.402792083378722	0.780257217895195
g__OTU_635	Disease	IBS-C	-0.798416349795417	0.951077100344596	76	16	0.404014213052258	0.780257217895195
g__OTU_69	Disease	IBS-C	0.818061820550621	0.96763919314173	76	33	0.400716319572128	0.780257217895195
g__OTU_703	Disease	IBS	-0.202946402066407	0.241658450477278	76	9	0.403835772072494	0.780257217895195
g__OTU_88	Disease	IBS-C	0.692723160741991	0.825270517290725	76	29	0.404068405749861	0.780257217895195
g__OTU_321	Disease	IBS-C	0.723630939010897	0.864187966394803	76	55	0.405203628578649	0.780312557952518
g__OTU_554	Disease	IBS	-0.658218831371304	0.786024241172727	76	44	0.405176238216185	0.780312557952518
g__OTU_1	Archaea_final	yes	-0.892590948418864	1.06893665759387	76	63	0.406503577033722	0.780744965413975
g__OTU_605	Sample_classification	biofilm positive	0.480558365147641	0.574965996545284	76	34	0.4060696589674	0.780744965413975
g__OTU_101	Sample_classification	biofilm positive	-0.30648978167945	0.377890145315266	76	14	0.420044487573272	0.781129815064865
g__OTU_101	Archaea_final	yes	0.309204130549549	0.376136740276763	76	14	0.413799180940841	0.781129815064865
